Filename,File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
FilesystemLoader.php,1508,0.06828170570934225,4.913874409376363,0,0,0,0.3852785145888594,56,0,0,0,0,0,0,0,0,0,0,0
UserInterface.php,2436,0.07865218168269927,4.757162495801013,0,0,0,0.39860426929392445,42,0,0,0,0,0,0,0,0,0,0,0
FormIntegrationTestCase.php,1216,0.06851445743989604,5.0013721517014185,0,0,0,0.390625,47,0,0,0,0,0,0,0,0,0,0,0
CheckReferenceValidityPassTest.php,1364,0.05633166445416463,4.940559191342173,0,0,0,0.3878299120234604,74,0,0,0,0,0,0,0,0,0,0,0
NoLoadAbstractBar.php,123,0.03958416633346661,4.692400705242727,0,0,0,0.9349593495934959,67,0,0,0,0,0,0,0,0,0,0,0
AboutCommand.php,5301,0.06753528170192168,5.386590124328909,0,0,0,0.3482361818524807,71,0,0,0,0,0,0,0,0,0,0,0
PdoPruneableTrait.php,964,0.058304572071198664,5.2661896385242875,0,0,0,0.5840248962655602,46,0,0,0,0,0,0,0,0,0,0,0
cookie_raw_urlencode.php,278,0.033659714827416046,5.143679829749768,0,0,0,0.6726618705035972,40,0,0,0,0,0,0,0,0,0,0,0
FirewallContext.php,2241,0.06367453942755148,5.006239391179751,0,0,0,0.3815261044176707,59,0,0,0,0,0,0,0,0,0,0,0
PriorityTaggedServiceTraitTest.php,3922,0.0739681374146013,5.129854776035748,0,0,0,0.21876593574706782,74,0,0,0,0,0,0,0,0,0,0,0
Button.php,8793,0.10419925706060958,4.9956237546233515,0,0,0,0.1842374616171955,59,0,0,0,0,0,0,0,0,0,0,0
Interval.php,3073,0.08652074689499946,5.287990502032703,0,0,0,0.3784575333550277,72,0,0,0,0,0,0,0,0,0,0,0
PhpExtractorTest.php,3956,0.08331021770448384,5.108810424538302,0,0,0,0.2846309403437816,58,0,0,0,0,1,0,0,0,0,0,0
ArgumentMetadataFactory.php,2210,0.07652241242633488,5.046386884872077,0,0,0,0.38371040723981903,55,0,0,0,0,0,0,0,0,0,0,0
StoreInterface.php,1842,0.06822438035526948,4.866239633338691,0,0,0,0.3517915309446254,57,0,0,0,0,0,0,0,0,0,0,0
CliDescriptorTest.php,6624,0.10052975613456547,5.0585637047188685,0,0,0,0.21391908212560387,160,0,0,0,0,0,0,0,0,0,0,0
InsufficientAuthenticationException.php,820,0.057607433217189315,4.825600469397009,0,0,0,0.5487804878048781,42,0,0,0,0,0,0,0,0,0,0,0
TemplateCacheWarmer.php,1837,0.0789662505055249,5.00234521228325,0,0,0,0.4066412629286881,65,0,0,0,0,0,0,0,0,0,0,0
BundleTest.php,2074,0.05396192307674416,4.9961154790270035,0,0,0,0.3095467695274831,114,0,0,0,0,0,0,0,0,0,0,0
SMTP.php,43612,0.12364976837519144,5.372388131796163,1,0,0,0.26579840410896083,58,0,0,0,0,6,0,0,0,0,0,0
SymfonyTestsListenerTrait.php,13795,0.10397356683595196,5.253351395060556,1,0,0,0.2266038419717289,107,0,0,0,0,0,0,0,0,0,0,0
AccessDecisionManagerInterface.php,1011,0.06405186512716554,4.8037170916706,0,0,0,0.47378832838773494,68,0,0,0,0,0,0,0,0,0,0,0
FilterControllerArgumentsEvent.php,1367,0.06032810623984508,4.852503130194554,0,0,0,0.44184345281638626,49,0,0,0,0,0,0,0,0,0,0,0
AssociationEntity.php,1027,0.052990314149541334,5.17548501272528,0,0,0,0.4430379746835443,60,0,0,0,0,0,0,0,0,0,0,0
HttpExceptionTrait.php,966,0.06613673178214742,5.1693728584684635,0,0,0,0.5186335403726708,49,0,0,0,0,0,0,0,0,0,0,0
SessionHandlerProxy.php,2319,0.06843232612313555,4.979703975656129,0,0,0,0.28029322984044847,55,0,0,0,0,0,0,0,0,0,0,0
DigestPart.php,721,0.04998458930497766,4.986407642059989,0,0,0,0.5242718446601942,50,0,0,0,0,0,0,0,0,0,0,0
CheckDefinitionValidityPass.php,4840,0.10942531326908264,4.9877740012671765,0,0,0,0.30805785123966944,70,0,0,0,0,0,0,0,0,0,0,0
PlaintextPasswordEncoderTest.php,1724,0.05266807879743554,5.010265951665999,0,0,0,0.29814385150812067,66,0,0,0,0,0,0,0,0,0,0,0
FormDataExtractorInterface.php,1306,0.06435138734869421,4.808870975948038,0,0,0,0.36217457886676874,47,0,0,0,0,0,0,0,0,0,0,0
ResolveHotPathPass.php,2250,0.06521614544735932,5.151640360878492,0,0,0,0.37466666666666665,73,0,0,0,0,0,0,0,0,0,0,0
url_matcher3.php,1247,0.0922084592106127,5.219447761298785,0,0,0,0.39695268644747395,65,0,0,0,0,0,0,0,0,0,0,0
UserPasswordEncoder.php,1201,0.05551068553982792,4.931624440069635,0,0,0,0.4071606994171524,51,0,0,0,0,0,0,0,0,0,0,0
CoreExtension.php,3124,0.07336751859218069,4.911463534111494,0,0,0,0.2612035851472471,74,0,0,0,0,0,0,0,0,0,0,0
CoversTest.php,422,0.0628496808546566,4.9648838619402245,0,0,0,0.6919431279620853,27,0,0,0,0,0,0,0,0,0,0,0
AbstractRememberMeServicesTest.php,11205,0.06797621681935803,5.11724366916105,0,0,0,0.16617581436858544,105,0,0,0,0,0,0,0,0,0,0,0
AccessMapTest.php,1721,0.05259854330229856,5.152519857101984,0,0,0,0.35095874491574663,93,0,0,0,0,0,0,0,0,0,0,0
HashHandler.php,1604,0.0529594603634395,5.041548538644245,0,0,0,0.44389027431421446,65,0,0,0,0,0,0,0,0,0,0,0
LocaleListenerTest.php,4565,0.05520598848265342,5.07299832574832,0,0,0,0.23921139101861993,127,0,0,0,0,0,0,0,0,0,0,0
TextBundleWriter.php,7113,0.10160308672930013,5.041028924908102,0,0,0,0.22592436384085476,72,0,0,0,0,1,0,0,0,0,0,0
RealServiceInstantiatorTest.php,1176,0.051878708930380664,4.9451829445759055,0,0,0,0.4481292517006803,93,0,0,0,0,0,0,0,0,0,0,0
MissingMandatoryParametersException.php,562,0.048071250499552784,4.8528277326596525,0,0,0,0.6316725978647687,36,0,0,0,0,0,0,0,0,0,0,0
AuthenticationFailureHandlerInterface.php,1188,0.0554023810131645,4.752228133836791,0,0,0,0.4823232323232323,66,0,0,0,0,0,0,0,0,0,0,0
MessageHandlerInterface.php,451,0.04931263858093127,4.894706761895343,0,0,0,0.6585365853658537,36,0,0,0,0,0,0,0,0,0,0,0
CachePoolPrunerPass.php,806,0.04213430328437341,5.041133859100647,0,0,0,0.5173697270471465,63,0,0,0,0,0,0,0,0,0,0,0
StringStorage.php,633,0.06513588097666327,4.778044086865597,0,0,0,0.5545023696682464,37,0,0,0,0,0,0,0,0,0,0,0
DenormalizableInterface.php,1606,0.09532477508408888,4.742014252269251,0,0,0,0.4339975093399751,40,0,0,0,0,0,0,0,0,0,0,0
AbstractCloner.php,18139,0.05947163645086373,5.1336634038654045,0,0,0,0.1947736920447654,63,0,0,0,0,0,0,0,0,0,0,0
ControllerNameParser.php,5182,0.08206938170530911,5.134287551737845,0,0,0,0.3184098803550753,66,0,0,0,0,0,0,0,0,0,0,0
DoctrineRelation.php,809,0.04966099205717853,5.130166145309325,0,0,0,0.5302843016069221,52,0,0,0,0,0,0,0,0,0,0,0
QpEncoder.php,7920,0.10740575983346536,5.323290731305611,0,0,0,0.35542929292929293,39,0,0,0,0,0,0,0,0,0,0,0
ServerBag.php,4229,0.09820543514808437,5.517613715901146,1,0,0,0.31283991487349255,71,0,0,0,0,0,0,0,0,0,0,0
RegistryInterface.php,2637,0.08269185508202118,4.6901122742641315,0,0,0,0.3318164580963216,43,0,0,0,0,0,0,0,0,0,0,0
UserLoginType.php,2938,0.06386556998071366,5.202585879648885,0,0,0,0.38427501701837985,79,0,0,0,0,0,0,0,0,0,0,0
Hour2401Transformer.php,1430,0.08399829701439218,5.224735549841956,0,0,0,0.4405594405594406,48,0,0,0,0,0,0,0,0,0,0,0
StaticMethodLoader.php,1766,0.07511798241251977,5.016150073667622,0,0,0,0.4060022650056625,55,0,0,0,0,0,0,0,0,0,0,0
with_define_path_variable.php,83,0.03261827799000882,4.739960496704522,0,0,0,1.0481927710843373,45,0,0,0,0,0,0,0,0,0,0,0
ResolvedFormTypeInterface.php,3336,0.08606488122845052,4.80951600997736,0,0,0,0.25869304556354916,50,0,0,0,0,0,0,0,0,0,0,0
FBooType.php,370,0.04434190287848824,4.914933462215175,0,0,0,0.6864864864864865,38,0,0,0,0,0,0,0,0,0,0,0
TranslationsCacheWarmer.php,1697,0.06423308057504364,4.954734888829956,0,0,0,0.3971714790807307,65,0,0,0,0,0,0,0,0,0,0,0
ValueToDuplicatesTransformerTest.php,3317,0.09602595540827982,5.072414117021043,0,0,0,0.20410009044317154,83,0,0,0,0,0,0,0,0,0,0,0
Foo1Command.php,592,0.06954543375863173,4.840546538794473,0,0,0,0.44763513513513514,49,0,0,0,0,0,0,0,0,0,0,0
RepeatedTypeValidatorExtension.php,1149,0.05878464230371509,5.054134362149164,0,0,0,0.4656222802436902,56,0,0,0,0,0,0,0,0,0,0,0
Expression.php,1988,0.05453809925481424,5.438549890465797,0,0,0,0.42203219315895374,56,0,0,0,0,0,0,0,0,0,0,0
ContextListener.php,10029,0.08744912987279052,5.1344037101760565,0,0,0,0.2529663974474025,84,0,0,0,0,0,0,0,0,0,0,0
SymfonyTestsListenerForV7.php,1577,0.05767553247990627,5.009009048421637,0,0,0,0.36525047558655677,52,0,0,0,0,0,0,0,0,0,0,0
LazyLoadingMetadataFactory.php,5744,0.08024089638979172,4.937031428859705,0,0,0,0.29369777158774374,69,0,0,0,0,1,0,0,0,0,0,0
Translator.php,4929,0.08365280489443605,5.003580997493106,0,0,0,0.3071616960843985,66,0,0,0,0,0,0,0,0,0,0,0
DependencyInjectionExtension.php,3304,0.08983212121345406,4.9353520621491525,0,0,0,0.29570217917675545,58,0,0,0,0,0,0,0,0,0,0,0
ClassNodeTest.php,847,0.06153270756752381,4.987919908758944,0,0,0,0.4604486422668241,47,0,0,0,0,0,0,0,0,0,0,0
ExceptionCasterTest.php,6880,0.05747607993139783,5.327791236734068,0,0,0,0.23546511627906977,83,0,0,0,0,0,0,0,0,0,0,0
AbstractAnnotationLoaderTest.php,829,0.06155486792188948,5.029852750974589,0,0,0,0.5126658624849216,79,0,0,0,0,0,0,0,0,0,0,0
phpmailer.lang-uk.php,2303,0.06841883763420993,3.849574152959915,0,0,0,0.3981762917933131,39,0,0,0,0,0,0,0,0,0,0,0
MultipleStateMarkingStore.php,1620,0.05676495931797558,5.019038862115897,0,0,0,0.39382716049382716,59,0,0,0,0,0,0,0,0,0,0,0
password_widget.html.php,111,0.03538083538083538,4.822306410590514,0,0,0,0.9369369369369369,26,0,0,0,0,0,0,0,0,0,0,0
SymfonyStyleTest.php,3806,0.057065163725855086,5.146894607951776,0,0,0,0.26011560693641617,68,0,0,0,0,0,0,0,0,0,0,0
TokenProviderInterface.php,1370,0.06932013884075434,4.876544980182524,0,0,0,0.4072992700729927,65,0,0,0,0,0,0,0,0,0,0,0
DayOfWeekTransformer.php,1515,0.10850020272833096,5.181262125647702,0,0,0,0.39801980198019804,59,0,0,0,0,0,0,0,0,0,0,0
EncoderFactoryInterface.php,881,0.05913476421421938,4.796712125430668,0,0,0,0.52894438138479,51,0,0,0,0,0,0,0,0,0,0,0
JsonDecode.php,3545,0.0718719654108575,5.2419086322763375,0,0,0,0.3616361071932299,66,0,0,0,0,0,0,0,0,0,0,0
invalid_cookie_name.php,236,0.03588171655247025,5.162197405461047,0,0,0,0.847457627118644,44,0,0,0,0,0,0,0,0,0,0,0
hashing.php,1571,0.1306093323656886,4.13850985111204,0,0,0,0.2870782940802037,75,0,0,0,0,0,0,0,0,0,0,0
TextareaType.php,867,0.06060291254118819,5.115161626312662,0,0,0,0.49019607843137253,43,0,0,0,0,0,0,0,0,0,0,0
HeaderMock.php,665,0.05758673792916025,4.982769762074756,0,0,0,0.5323308270676692,30,0,0,0,0,0,0,0,0,0,0,0
FormFactoryBuilderTest.php,1827,0.05473753500342615,5.032917766359917,0,0,0,0.33059660645867545,84,0,0,0,0,0,0,0,0,0,0,0
SubmitTypeValidatorExtension.php,628,0.04860370381657676,4.99163815720642,0,0,0,0.5923566878980892,54,0,0,0,0,0,0,0,0,0,0,0
ServiceUnavailableHttpExceptionTest.php,1151,0.061875873531522685,5.01730648755154,0,0,0,0.33883579496090355,71,0,0,0,0,0,0,0,0,0,0,0
FakeClassMetadata.php,648,0.053365962562253136,4.995554100131711,0,0,0,0.5493827160493827,50,0,0,0,0,0,0,0,0,0,0,0
TextDescriptorTest.php,744,0.060731703787319645,5.007024746696394,0,0,0,0.47580645161290325,65,0,0,0,0,0,0,0,0,0,0,0
DummyMessageInterface.php,98,0.04754891647380602,4.476062404371394,0,0,0,0.9795918367346939,43,0,0,0,0,0,0,0,0,0,0,0
HttpKernelInterface.php,1316,0.06982329215158274,4.999282657033205,0,0,0,0.4308510638297872,42,0,0,0,0,0,0,0,0,0,0,0
Table.php,25547,0.10321953907034119,5.278406607230487,0,0,0,0.21752064821701178,73,0,0,0,0,0,0,0,0,0,0,0
MarkingStoreInterface.php,1004,0.06053751097305692,5.003997265203121,0,0,0,0.4860557768924303,40,0,0,0,0,0,0,0,0,0,0,0
FileTrait.php,615,0.0693413839675856,4.871734448684632,0,0,0,0.6048780487804878,65,0,0,0,0,0,0,0,0,0,0,0
ResponseStreamInterface.php,579,0.04918395276428157,4.9179986228453805,0,0,0,0.6183074265975821,30,0,0,0,0,0,0,0,0,0,0,0
Esi.php,3657,0.07703714407607723,5.320576875482326,0,0,0,0.3937653814602133,60,0,0,0,0,1,0,0,0,0,0,0
FormEvents.php,2526,0.06614990240116649,5.077325445005167,0,0,0,0.33847980997624705,74,0,0,0,0,0,0,0,0,0,0,0
TranslationUpdateCommandTest.php,9523,0.0658169964610823,5.083743623988789,1,0,0,0.17788512023522,95,0,0,0,0,0,0,0,0,0,0,0
ConfiguratorTrait.php,711,0.06169846080703631,4.877330058059686,0,0,0,0.5794655414908579,69,0,0,0,0,0,0,0,0,0,0,0
CacheLoader.php,2799,0.07658918315818398,5.092809705903635,2,0,0,0.38085030367988565,56,0,0,0,0,1,0,0,0,0,0,0
LoggerTest.php,4317,0.06419723905511392,5.094794921967318,0,0,0,0.22631457030345148,74,0,0,0,0,0,0,0,0,0,0,0
FooBarTaggedClass.php,282,0.0641326569243583,4.903982526835542,0,0,0,0.648936170212766,53,0,0,0,0,0,0,0,0,0,0,0
CheckboxListMapper.php,1787,0.07514204554355802,5.115977763582007,0,0,0,0.3939563514269726,57,0,0,0,0,0,0,0,0,0,0,0
MergeExtensionConfigurationPass.php,1122,0.05880762815222594,4.898035849592006,0,0,0,0.44919786096256686,78,0,0,0,0,0,0,0,0,0,0,0
Count.php,1818,0.05779846008816622,5.410342695646062,0,0,0,0.4389438943894389,62,0,0,0,0,0,0,0,0,0,0,0
TraceableMessageBus.php,2574,0.1039758703963912,5.19216515371995,0,0,0,0.3741258741258741,43,0,0,0,0,1,0,0,0,0,0,0
ArrayNodeDefinition.php,15139,0.09409250122249808,5.054216674537186,0,0,0,0.21599841469053438,73,0,0,0,0,0,0,0,0,0,0,0
ContentSecurityPolicyHandler.php,8845,0.08942130909765883,5.005759502658749,0,0,0,0.23697003957037874,87,0,0,0,0,0,0,0,0,0,0,0
workflows_explicitly_enabled_named_workflows.php,542,0.15213728847085145,4.884453081644804,0,0,0,0.43726937269372695,83,0,0,0,0,0,0,0,0,0,0,0
XmlFrameworkExtensionTest.php,1142,0.04822328402743776,5.050851110928051,0,0,0,0.5035026269702276,79,0,0,0,0,0,0,0,0,0,0,0
PropertyListExtractorInterface.php,696,0.061097329033325064,4.912440003096128,0,0,0,0.5617816091954023,31,0,0,0,0,0,0,0,0,0,0,0
ButtonTypeTest.php,1089,0.05030249014206233,5.070373480208102,0,0,0,0.49127640036730946,56,0,0,0,0,0,0,0,0,0,0,0
ExpressionFunction.php,3298,0.07550205058055792,4.929920632805544,0,0,0,0.3171619163129169,49,0,0,0,0,1,0,0,0,0,0,0
RoutingResolverPassTest.php,1196,0.04926323449154084,5.03738005656906,0,0,0,0.4331103678929766,66,0,0,0,0,0,0,0,0,0,0,0
IntlFormatterTest.php,3505,0.07323148926191546,5.1822447843610915,0,0,0,0.3166904422253923,65,0,0,0,0,0,0,0,0,0,0,0
SessionHandlerProxyTest.php,3916,0.06780500341135753,5.114041778588143,0,0,0,0.22114402451481102,75,0,0,0,0,0,0,0,0,0,0,0
InlineServiceDefinitionsPass.php,7528,0.10440487218030675,5.038106663774343,0,0,0,0.24654622741764082,91,0,0,0,0,0,0,0,0,0,0,0
Php71DummyChild.php,777,0.05165917021587125,5.075134705311763,0,0,0,0.4465894465894466,46,0,0,0,0,0,0,0,0,0,0,0
ssi_disabled.php,106,0.05804132973944295,4.803279102078626,0,0,0,0.9245283018867925,41,0,0,0,0,0,0,0,0,0,0,0
ViolationPathTest.php,7310,0.09253045034334485,5.024151894246165,0,0,0,0.15991792065663474,73,0,0,0,0,0,0,0,0,0,0,0
IniFileLoader.php,560,0.058324814720163556,4.862994429392135,0,0,0,0.6125,37,0,0,0,0,0,0,0,0,0,0,0
HttpCacheTest.php,64023,0.0678552950233285,5.148351322412074,3,0,0,0.11021039313996532,102,0,0,0,0,3,0,0,0,0,0,0
XmlCompleteConfigurationTest.php,785,0.04938580527752502,4.932385757236947,0,0,0,0.5159235668789809,59,0,0,0,0,0,0,0,0,0,0,0
DataTransformerChainTest.php,2006,0.055023955564727264,5.044502747004596,0,0,0,0.26370887337986043,84,0,0,0,0,0,0,0,0,0,0,0
FormFieldTestCase.php,676,0.06273504273504274,5.033699573688805,0,0,0,0.5813609467455622,41,0,0,0,0,0,0,0,0,0,0,0
ChoiceValidator.php,4086,0.09448269788291033,5.139007363613286,0,0,0,0.2611355849241312,68,0,0,0,0,0,0,0,0,0,0,0
SerializerPass.php,2259,0.05520325939623065,4.963053367851404,0,0,0,0.3333333333333333,74,0,0,0,0,0,0,0,0,0,0,0
services8.php,3981,0.08339185224497601,5.06770593815706,0,0,0,0.27254458678723936,73,0,0,0,0,0,0,0,0,0,0,0
HttpKernelExtension.php,1238,0.05797678734444034,5.0579782438655565,0,0,0,0.43134087237479807,60,0,0,0,0,0,0,0,0,0,0,0
MarkdownDescriptorTest.php,606,0.053061669803343973,4.905219602938012,0,0,0,0.5313531353135313,69,0,0,0,0,0,0,0,0,0,0,0
NumericNodeDefinitionTest.php,3552,0.05990794370828164,5.08528882500176,0,0,0,0.22381756756756757,76,0,0,0,0,0,0,0,0,0,0,0
FirewallListener.php,1808,0.05209338315596672,5.044217108864076,0,0,0,0.35398230088495575,64,0,0,0,0,0,0,0,0,0,0,0
HourTransformer.php,812,0.0623143598185054,4.86920601202946,0,0,0,0.5480295566502463,48,0,0,0,0,0,0,0,0,0,0,0
SerializedName.php,1212,0.056342711067143045,5.184564833042055,0,0,0,0.45874587458745875,64,0,0,0,0,0,0,0,0,0,0,0
IntegerToLocalizedStringTransformerTest.php,14089,0.05397680719000688,5.4655829951631105,0,0,0,0.11689970899283128,90,0,0,0,0,0,0,0,0,0,0,0
ExpressionFunctionTest.php,1219,0.050544808458304544,4.963810529930573,0,0,0,0.41263330598851516,88,0,0,0,0,0,0,0,0,0,0,0
AnnotationsCacheWarmer.php,3691,0.07875965782144952,4.998912830342933,0,0,0,0.37117312381468437,53,0,0,0,0,0,0,0,0,0,0,0
PhpArrayAdapter.php,9413,0.11494506539386871,5.201157980050689,0,0,0,0.222670774460852,59,0,0,0,0,0,0,0,0,0,0,0
EnumNode.php,1667,0.06412018916744862,5.176644879980961,0,0,0,0.47030593881223753,76,0,0,0,0,0,0,0,0,0,0,0
phpmailer.lang-am.php,2185,0.07377879544823758,3.806869869270637,0,0,0,0.388558352402746,39,0,0,0,0,0,0,0,0,0,0,0
DateIntervalToStringTransformer.php,3345,0.07061209096490989,5.270491754022561,0,0,0,0.34260089686098655,154,0,0,0,0,0,0,0,0,0,0,0
DataCollectorExtension.php,937,0.057227102317817365,4.957242587766918,0,0,0,0.5069370330843116,53,0,0,0,0,0,0,0,0,0,0,0
LoggerPass.php,1025,0.054500762195121955,5.009145620319514,0,0,0,0.4819512195121951,69,0,0,0,0,0,0,0,0,0,0,0
Psr4CaseMismatch.php,85,0.034453781512605045,4.731396245954515,0,0,0,1.0823529411764705,39,0,0,0,0,0,0,0,0,0,0,0
_text_id_widget.html.php,75,0.03279279279279279,4.714905235040149,0,0,0,1.04,28,0,0,0,0,0,0,0,0,0,0,0
LexerTest.php,3669,0.13569212771212608,5.172619540746581,0,0,0,0.24856909239574815,52,0,0,0,0,0,0,0,0,0,0,0
PgSqlCaster.php,5433,0.0757209867045522,5.5093171944802695,0,0,0,0.3003865267807841,53,0,0,0,0,0,0,0,0,0,0,0
LengthValidator.php,2873,0.0767815227160568,5.171879726985104,0,0,0,0.2857640097459102,63,0,0,0,0,0,0,0,0,0,0,0
MemcachedAdapter.php,1301,0.05756873410985632,5.006824916660545,0,0,0,0.5226748654880861,55,0,0,0,0,0,0,0,0,0,0,0
IbanValidatorTest.php,20988,0.09756229248035046,5.274421242513506,0,0,0,0.20830951019630264,125,0,0,0,0,0,0,0,0,0,0,0
TokenStorageTest.php,884,0.05028107592893417,4.9222981666938574,0,0,0,0.4671945701357466,75,0,0,0,0,0,0,0,0,0,0,0
AbstractTest.php,27449,0.070476665455585,5.072580475109666,0,0,0,0.11016794783052206,94,0,0,0,0,0,0,0,0,0,0,0
DateTimeTypeTest.php,24322,0.08441013878051132,5.260129430634456,0,0,0,0.11347751007318477,79,0,0,0,0,0,0,0,0,0,0,0
RedisTrait.php,19433,0.10895896928223917,5.329310404521846,3,0,0,0.2359903257345752,77,0,0,0,0,4,0,0,0,0,0,0
php7.php,435,0.07008845807510991,4.929902268936643,0,0,0,0.5402298850574713,67,0,0,0,0,0,0,0,0,0,0,0
TransPropertyService.php,595,0.047590753473106415,4.954968812661752,0,0,0,0.5983193277310924,77,0,0,0,0,0,0,0,0,0,0,0
exceptions.phps,1658,0.0563104364784993,4.979440194328166,0,0,0,0.4650180940892642,50,0,0,0,0,0,0,0,0,0,0,0
PercentToLocalizedStringTransformer.php,5843,0.0869091214404441,5.247077409011196,0,0,0,0.2945404757829882,67,0,0,0,0,1,0,0,0,0,0,0
YamlCompleteConfigurationTest.php,788,0.04935209850424732,4.925103139957029,0,0,0,0.5139593908629442,60,0,0,0,0,0,0,0,0,0,0,0
IntlGlobalsTest.php,512,0.048082803326810176,4.922005207967781,0,0,0,0.595703125,43,0,0,0,0,0,0,0,0,0,0,0
form_label.html.php,22,0.06493506493506493,3.3908054820769813,0,0,0,1.1363636363636365,21,0,0,0,0,0,0,0,0,0,0,0
TraceableValueResolver.php,1740,0.052079078344668954,5.082512334877106,0,0,0,0.3620689655172414,71,0,0,0,0,0,0,0,0,0,0,0
DataTransformerChain.php,2530,0.07831807163386925,4.755209180326494,0,0,0,0.30237154150197626,63,0,0,0,0,0,0,0,0,0,0,0
NoLoadBarTrait.php,111,0.03963963963963964,4.666818903602594,0,0,0,0.9819819819819819,67,0,0,0,0,0,0,0,0,0,0,0
ErrorHandlerTest.php,19807,0.09293439134889898,5.310443906142751,0,0,0,0.1581764022820215,82,0,0,0,0,0,0,0,0,0,0,0
ConfigurationTest.php,11793,0.1329089301762504,5.126032870909975,0,0,0,0.21156618332909352,76,0,0,0,0,2,0,0,0,0,0,0
compiled_url_matcher2.php,5826,0.11001740017002368,5.003946992867446,0,0,0,0.18554754548575353,43,0,0,0,0,0,0,0,0,0,0,0
ArrayInputTest.php,7570,0.08595960754192211,5.084450767723758,2,0,0,0.18269484808454425,57,0,0,0,0,2,0,0,0,0,0,0
ExtensionFileException.php,485,0.04414245548266167,5.027931162070178,0,0,0,0.6701030927835051,48,0,0,0,0,0,0,0,0,0,0,0
PhpArrayCacheTest.php,4306,0.08588820504355266,5.183131062278644,1,0,0,0.2754296330701347,66,0,0,0,0,1,0,0,0,0,0,0
PreconditionFailedHttpException.php,845,0.06439888948091646,4.97835751225534,0,0,0,0.5207100591715976,39,0,0,0,0,0,0,0,0,0,0,0
phpmailer.lang-nl.php,1612,0.050198997100934575,5.233326556921856,0,0,0,0.3926799007444169,39,0,0,0,0,0,0,0,0,0,0,0
ConsoleFormatter.php,6180,0.08404654872883464,5.3214192589321465,0,0,0,0.32977346278317154,58,0,0,0,0,0,0,0,0,0,0,0
AddExpressionLanguageProvidersPassTest.php,2393,0.04791113154728046,5.039920918918309,0,0,0,0.2599247806101128,94,0,0,0,0,0,0,0,0,0,0,0
regenerate.php,256,0.04335171568627451,4.767898550087029,0,0,0,0.7265625,32,0,0,0,0,1,0,0,0,0,0,0
AccessMap.php,1475,0.07280270450520893,4.962880304905632,0,0,0,0.43389830508474575,57,0,0,0,0,0,0,0,0,0,0,0
ProxyAdapter.php,7337,0.09136773191673223,5.276308347680627,0,0,0,0.267411748671119,57,0,0,0,0,0,0,0,0,0,0,0
LogoutListener.php,4421,0.06738028393895446,5.033230479780564,0,0,0,0.3042298122596698,83,0,0,0,0,0,0,0,0,0,0,0
EnvNotFoundException.php,486,0.04784693055025243,4.904486516186827,0,0,0,0.6604938271604939,48,0,0,0,0,0,0,0,0,0,0,0
NoConfigurationException.php,465,0.04800704486466444,4.859448210881831,0,0,0,0.6559139784946236,36,0,0,0,0,0,0,0,0,0,0,0
AbstractDescriptorTest.php,10708,0.06258549675066556,5.03661095670365,0,0,0,0.18192005976839745,93,0,0,0,0,0,0,0,0,0,0,0
EnvVarProcessorTest.php,11697,0.09721770007322372,5.1754461573687625,0,0,0,0.12789604172009916,84,0,0,0,0,0,0,0,0,0,0,0
QpMimeHeaderEncoderTest.php,5564,0.08484158904996851,5.2627951183862685,0,0,0,0.3634076204169662,51,0,0,0,0,0,0,0,0,0,0,0
X509Factory.php,2325,0.05795976532859549,5.074569153369513,0,0,0,0.34580645161290324,70,0,0,0,0,0,0,0,0,0,0,0
ResponseCacheStrategyTest.php,16446,0.09835598575982124,5.099535180638654,0,0,0,0.1660586160768576,92,0,0,0,0,0,0,0,0,0,0,0
AbstractMimeTypeGuesserTest.php,3301,0.0643782875712594,5.165347128380234,0,0,0,0.2693123295970918,85,0,0,0,0,0,0,0,0,0,0,0
RemoveEmptyControllerArgumentLocatorsPass.php,2734,0.09037633989835683,4.943588389483559,0,0,0,0.36613021214337965,69,0,0,0,0,0,0,0,0,0,0,0
DoctrineExtensionTest.php,9038,0.12470147131596364,5.169650521038843,0,0,0,0.20568709891568931,89,0,0,0,0,0,0,0,0,0,0,0
ConsoleHandlerTest.php,8305,0.06712107291960295,5.374130998944067,0,0,0,0.22360024081878385,101,0,0,0,0,0,0,0,0,0,0,0
LockInterface.php,2109,0.07163832326144282,4.860485200707343,0,0,0,0.346135609293504,57,0,0,0,0,0,0,0,0,0,0,0
GreaterThanOrEqualValidatorTest.php,2298,0.07679521440346947,5.298300300153088,0,0,0,0.288946910356832,68,0,0,0,0,0,0,0,0,0,0,0
services33.php,1819,0.0674466017244935,4.997684734670984,0,0,0,0.3183067619571193,73,0,0,0,0,0,0,0,0,0,0,0
QpMimeHeaderEncoder.php,1102,0.0673781136106262,5.304463651305231,0,0,0,0.5326678765880217,31,0,0,0,0,0,0,0,0,0,0,0
PhpExecutableFinderTest.php,1340,0.059387156822311146,5.294138528567304,0,0,0,0.42388059701492536,46,0,0,0,0,0,0,0,0,0,0,0
