@relation backdoor_webshells_features_full_pca

@attribute  pc1     real
@attribute  pc2     real
@attribute  pc3     real
@attribute  pc4     real
@attribute  Label   {0, 1}
@data
8.835874872261605395e-01,8.333485890551364794e-02,9.680331433001498898e-02,-7.235359684102131428e-02,1.000000000000000000e+00
8.872732066957029762e-01,6.670206951538568130e-02,1.061965402053706431e-01,-6.960995520825935534e-02,1.000000000000000000e+00
8.746956707512125728e-01,1.308334016100691499e-01,8.929634882654408079e-02,-5.018911362866108894e-02,1.000000000000000000e+00
9.353728055015869680e-01,1.609640219650253917e-02,-2.187457476764944342e-01,2.441757676254046605e-01,1.000000000000000000e+00
8.797953091079984134e-01,1.003712861353330266e-01,9.689307809618728784e-02,-7.156691808658365017e-02,1.000000000000000000e+00
8.823964310690405322e-01,8.973501559223318047e-02,1.000422336553035418e-01,-7.096754039720354346e-02,1.000000000000000000e+00
8.814534480538971373e-01,9.302425699333062570e-02,9.622845330229615191e-02,-7.212184853362585413e-02,1.000000000000000000e+00
9.158507447103136911e-01,-1.521954353358093669e-02,7.071443605291284629e-02,-4.577646483413393835e-02,1.000000000000000000e+00
9.614312356548707639e-01,3.480342346999271835e-02,-3.582613370190231294e-01,5.031017978639351629e-01,1.000000000000000000e+00
8.872655692187194632e-01,6.786766463473582756e-02,9.955267902178131789e-02,-7.180373418726668233e-02,1.000000000000000000e+00
9.511293586973547098e-01,7.110724222716806320e-02,-3.301191770356342037e-01,5.043408996086575780e-01,1.000000000000000000e+00
9.362396678811979456e-01,1.614677158139769461e-02,-2.219987366587506950e-01,2.521721421964227550e-01,1.000000000000000000e+00
8.848091777306467121e-01,7.867916724538578932e-02,9.804025216442174839e-02,-7.215371560261840678e-02,1.000000000000000000e+00
8.812366180697507323e-01,9.489857561842988953e-02,9.899839029807272484e-02,-7.120998907545515733e-02,1.000000000000000000e+00
8.865018216213954583e-01,7.096713889096077643e-02,9.993054355129042665e-02,-7.162168862572881878e-02,1.000000000000000000e+00
8.991550189117619718e-01,5.721065390926457356e-02,-7.195586768781889186e-02,1.004282819521933393e-02,1.000000000000000000e+00
8.830453672981760649e-01,8.668135240981943157e-02,9.970806177092694789e-02,-7.118878858410991606e-02,1.000000000000000000e+00
9.404846432848910087e-01,5.869166938243237236e-02,-2.855045581686863065e-01,3.706320152140596402e-01,1.000000000000000000e+00
9.703524251967370340e-01,2.930128272111037421e-02,-3.124765820707707809e-01,5.229662631101161807e-01,1.000000000000000000e+00
9.041336715436558702e-01,7.078318824947914256e-02,-1.356162740270899225e-01,7.485215525434657513e-02,1.000000000000000000e+00
1.022177355787137865e+00,1.297373533539040655e-02,-5.490724403138302900e-01,9.733242825175063562e-01,1.000000000000000000e+00
9.130695374331821990e-01,-1.785338620740755874e-02,7.347389944175222731e-02,-5.367752638661389686e-02,1.000000000000000000e+00
9.259031107699285945e-01,5.607771315316544686e-02,-2.089083539326735406e-01,2.372835373513161872e-01,1.000000000000000000e+00
8.830801364086404703e-01,8.564387570634618418e-02,9.887400507525931359e-02,-7.126674492591378307e-02,1.000000000000000000e+00
8.971834261021209844e-01,5.481329839850694607e-02,-9.608901526370144941e-02,-9.450718413034350091e-03,1.000000000000000000e+00
8.866748319889775631e-01,7.394914195891619246e-02,-8.897556015405676255e-02,-7.273756243675374988e-02,1.000000000000000000e+00
9.257723579318281049e-01,5.665974022330468041e-02,-2.088112027523412739e-01,2.373458655467161338e-01,1.000000000000000000e+00
9.260682180069224056e-01,7.578556561025527605e-02,-2.374563734546625837e-01,2.462705680889859527e-01,1.000000000000000000e+00
9.009625694489836745e-01,5.812708580016253540e-02,-1.471106919837546212e-01,2.902775870705011016e-02,1.000000000000000000e+00
8.840043193556711421e-01,8.104052127711813824e-02,9.479328005541838575e-02,-7.334033980030016386e-02,1.000000000000000000e+00
8.849314234782587052e-01,1.408367716750878462e-01,-1.289635343317869220e-01,-4.003013609590003186e-03,1.000000000000000000e+00
9.107010912334086994e-01,-2.336303606588521070e-02,7.609089031737403808e-02,-6.115982473700574268e-02,1.000000000000000000e+00
8.835633620015314049e-01,8.260220231700819704e-02,9.318942167367469387e-02,-7.358782035286406953e-02,1.000000000000000000e+00
8.848820270069993610e-01,7.781199486810969068e-02,1.004828563461854646e-01,-7.092342551128202888e-02,1.000000000000000000e+00
8.771600094208095166e-01,1.120180720072859182e-01,1.246954343664705978e-01,-6.026661933724850040e-02,1.000000000000000000e+00
8.779564822524902334e-01,1.101313491289888508e-01,9.927934529051693491e-02,-7.064441062121523673e-02,1.000000000000000000e+00
8.830085198895515353e-01,8.659066612897824144e-02,9.946849661589048097e-02,-7.124484618968066063e-02,1.000000000000000000e+00
9.188062303390207575e-01,4.350414271206886480e-02,-1.927585028579864301e-01,1.489765511270412235e-01,1.000000000000000000e+00
8.944952175724983912e-01,4.498763739212251200e-02,1.007413026509363374e-01,-5.506005507174877023e-02,1.000000000000000000e+00
8.844044444688311524e-01,7.937817942065739096e-02,9.516644882605179712e-02,-7.326918816366860543e-02,1.000000000000000000e+00
8.803382147738659791e-01,9.963677588297659149e-02,1.025017629660334717e-01,-7.014514004275533565e-02,1.000000000000000000e+00
8.735478258224040893e-01,9.270160308520836168e-02,-1.074247181021527747e-01,-1.504730181037468029e-01,1.000000000000000000e+00
9.009625694489836745e-01,5.812708580016253540e-02,-1.471106919837546212e-01,2.902775870705011016e-02,1.000000000000000000e+00
8.878324866600796339e-01,6.592170774975347758e-02,1.031825889970691829e-01,-7.061380215551067707e-02,1.000000000000000000e+00
8.851381693383062466e-01,7.651938317840950576e-02,9.692534239000448471e-02,-7.300857194940496564e-02,1.000000000000000000e+00
8.807037831088855295e-01,9.604866029996693422e-02,9.675925433143828247e-02,-7.231338721364465039e-02,1.000000000000000000e+00
8.819347857039739891e-01,9.169986696819040772e-02,1.000933362034110569e-01,-7.129192195167735613e-02,1.000000000000000000e+00
8.993892111698030822e-01,1.123537673963875827e-01,-1.814274424716708911e-01,8.995570798007161695e-02,1.000000000000000000e+00
9.121973529532322322e-01,-1.967368397358953969e-02,7.422097863491310121e-02,-5.601873468298364245e-02,1.000000000000000000e+00
8.812048256933308066e-01,9.463818613040723970e-02,1.007649116373892512e-01,-7.040858126311787257e-02,1.000000000000000000e+00
8.844329335276659432e-01,7.972341503909960436e-02,9.651858014569376920e-02,-7.248951331720915325e-02,1.000000000000000000e+00
8.817360823096422884e-01,9.207229423214512154e-02,9.796044012360087538e-02,-7.207317882031261114e-02,1.000000000000000000e+00
8.834814144623783783e-01,8.347896021271850042e-02,9.578277119960502961e-02,-7.256661239703880717e-02,1.000000000000000000e+00
8.855301962797992310e-01,7.610955432403385124e-02,1.033802853075481143e-01,-7.028687323790140662e-02,1.000000000000000000e+00
8.798980086004425383e-01,1.006382512733983992e-01,9.842799677862373864e-02,-7.133953032763816482e-02,1.000000000000000000e+00
8.857777626351835965e-01,7.435992030689572707e-02,1.023495901867623598e-01,-7.066166100523559035e-02,1.000000000000000000e+00
8.863127529265708571e-01,7.161465445394220308e-02,9.981435321160306295e-02,-7.204717946417528440e-02,1.000000000000000000e+00
8.867042989407697418e-01,7.063597860606676826e-02,1.021506647229160347e-01,-7.066743290969325353e-02,1.000000000000000000e+00
9.336838596946129831e-01,5.733358975587871803e-02,-2.352209919521398296e-01,3.080736353235782876e-01,1.000000000000000000e+00
8.849906400919554939e-01,7.836723977634525717e-02,1.038946726191136843e-01,-6.900577545508559951e-02,1.000000000000000000e+00
8.872111993684901332e-01,6.878162378295746282e-02,1.050942356452088944e-01,-7.016479602485051204e-02,1.000000000000000000e+00
8.829343970022406340e-01,8.665031912963654104e-02,9.763266552833400891e-02,-7.181375888386769268e-02,1.000000000000000000e+00
8.787314792552229914e-01,1.055592459850073217e-01,9.828944879488114850e-02,-7.118211515685685109e-02,1.000000000000000000e+00
9.070982149725934640e-01,1.047405863095600964e-01,-2.131186604195282885e-02,1.823955441922292808e-01,1.000000000000000000e+00
8.830497933787072595e-01,8.497822943955767039e-02,9.260398525705940131e-02,-7.404983731495917709e-02,1.000000000000000000e+00
8.763330811972483980e-01,1.310504874828040123e-01,-4.665136296298696278e-02,-7.946904274598109996e-02,1.000000000000000000e+00
8.824040581950906015e-01,8.862793034267217596e-02,9.652999150430577324e-02,-7.227460452054761120e-02,1.000000000000000000e+00
1.022089914349434858e+00,1.331213160468293008e-02,-5.488156409343314390e-01,9.734529323378946497e-01,1.000000000000000000e+00
8.859366172588669652e-01,7.389238592037372655e-02,1.023475039834268741e-01,-7.043417182107065966e-02,1.000000000000000000e+00
8.868607830188063312e-01,7.003688824146046821e-02,1.024760820537045231e-01,-7.071698508085373647e-02,1.000000000000000000e+00
8.982956276469858947e-01,5.686236949917098521e-02,-1.003497940349140777e-01,5.074583765707933389e-03,1.000000000000000000e+00
8.828252524950125357e-01,8.649525928925458351e-02,9.658631690639433998e-02,-7.228358327073972078e-02,1.000000000000000000e+00
9.173855156823994550e-01,5.406418208093746736e-02,-1.827616479393358584e-01,1.692922763977035006e-01,1.000000000000000000e+00
8.810650897820896388e-01,8.472275535546767988e-02,2.677313252411197067e-02,-8.861752686733942452e-02,1.000000000000000000e+00
8.825322489482556598e-01,8.596904566183502516e-02,-8.102646195383361727e-02,-1.142236424719842852e-01,1.000000000000000000e+00
7.790697437028468730e-01,7.312178511847094997e-01,-2.112909473703178387e-01,-2.112232777564725106e-01,1.000000000000000000e+00
8.810519425273027894e-01,9.567577328474702325e-02,1.016725586229823425e-01,-7.020142636639022105e-02,1.000000000000000000e+00
8.801981730556986960e-01,9.937703489895241549e-02,1.008371905296989168e-01,-7.039450916274320180e-02,1.000000000000000000e+00
8.908976948191533740e-01,7.685721092487732276e-02,-6.321018804690807513e-02,-1.865705377178332458e-02,1.000000000000000000e+00
8.787531854993967384e-01,1.054852788226563753e-01,9.985723219883956003e-02,-7.080927172210850495e-02,1.000000000000000000e+00
8.886607951057264865e-01,4.851435072351734795e-02,-2.226387461064217171e-02,-1.025108956913407393e-01,1.000000000000000000e+00
8.952608362279333987e-01,7.380463077545332262e-02,-7.040957862928065580e-02,1.142898914839614311e-02,1.000000000000000000e+00
8.778671874623772409e-01,8.353555819541425009e-02,-3.453279331364202814e-02,-1.230869860550702771e-01,1.000000000000000000e+00
9.176833324562193583e-01,-1.257264528212658286e-02,6.961046169572457365e-02,-4.018685082365696520e-02,1.000000000000000000e+00
8.832130582711567035e-01,1.029419537623936509e-01,-1.072403801232254122e-01,-7.270059136328725635e-02,1.000000000000000000e+00
8.861719876835806309e-01,7.285298721927835341e-02,1.033993237431728301e-01,-7.032510122836840849e-02,1.000000000000000000e+00
8.851787114704581239e-01,5.076148797701097309e-02,-8.663706133914028662e-02,-1.385625043510169685e-01,1.000000000000000000e+00
8.938063334121520986e-01,4.056753569850591462e-02,-8.676037786767164250e-02,-7.136559992757268711e-02,1.000000000000000000e+00
8.835475498571031538e-01,8.323706922046474055e-02,9.539047001854636387e-02,-7.303992807069929760e-02,1.000000000000000000e+00
9.115610311415638378e-01,-1.932881139021169412e-02,7.906116710412380844e-02,-6.875456300360174855e-02,1.000000000000000000e+00
8.863158380518640911e-01,7.198625830707405804e-02,1.006497006594984367e-01,-7.117256327139417915e-02,1.000000000000000000e+00
9.206367471768710509e-01,7.285382646161749944e-03,-1.892198993548001584e-01,8.546213227406536384e-02,1.000000000000000000e+00
9.115781067655835956e-01,-1.853726752005379133e-02,7.790678157176651741e-02,-6.451302527562172151e-02,1.000000000000000000e+00
8.827839718858643270e-01,8.799180267909380293e-02,9.830057436863644249e-02,-7.160820414218034557e-02,1.000000000000000000e+00
8.942576314555163997e-01,3.874330764705002234e-02,-8.640635878629415734e-02,-7.131925471296368668e-02,1.000000000000000000e+00
9.483018849049186239e-01,5.298776152413760265e-02,-2.941319165531532942e-01,4.355085273996765483e-01,1.000000000000000000e+00
9.361355557112773784e-01,1.656009166763792659e-02,-2.220834645600529844e-01,2.521609797757499716e-01,1.000000000000000000e+00
8.836639579927598742e-01,8.283885375513889981e-02,9.585672825479465975e-02,-7.259229565614563895e-02,1.000000000000000000e+00
9.170407024242132055e-01,1.084029307855960758e-02,-1.384530494341726647e-01,6.428418176301095577e-02,1.000000000000000000e+00
8.864242275114800895e-01,7.122275685159365488e-02,9.883537964680756682e-02,-7.190665290696747480e-02,1.000000000000000000e+00
8.833183097266106287e-01,9.789874926694919210e-02,-9.681723583533757838e-02,-6.854343382808433804e-02,1.000000000000000000e+00
8.813362561315186694e-01,9.330095811926737703e-02,9.449732122096306253e-02,-7.279015176149006283e-02,1.000000000000000000e+00
8.862589236977118645e-01,7.241648079586128495e-02,1.018422532874486003e-01,-7.069269235612252178e-02,1.000000000000000000e+00
8.824325684993561403e-01,8.843082212104862172e-02,9.822897161229457441e-02,-7.170453951391594916e-02,1.000000000000000000e+00
9.198822252655025622e-01,1.212775292376479241e-02,-1.830861712467393987e-01,8.776786825841607909e-02,1.000000000000000000e+00
8.817080533260627240e-01,9.134504594226117158e-02,9.464720688961143769e-02,-7.274350527589674986e-02,1.000000000000000000e+00
8.875489932626781098e-01,6.698205513270262534e-02,1.034331586822800492e-01,-7.086996430073078113e-02,1.000000000000000000e+00
8.875666675870246269e-01,6.626369693405374794e-02,9.872234759446511798e-02,-7.230826876306022111e-02,1.000000000000000000e+00
8.538382748303282588e-01,2.153397887079757100e-01,4.914783382457954541e-02,-8.622918590311130782e-02,1.000000000000000000e+00
8.813797103492104767e-01,9.368699781812880878e-02,9.863265902958387454e-02,-7.173880221586659278e-02,1.000000000000000000e+00
9.170407024242132055e-01,1.084029307855960758e-02,-1.384530494341726647e-01,6.428418176301095577e-02,1.000000000000000000e+00
8.834327816208495943e-01,8.380174931655155757e-02,9.400506734887469074e-02,-7.331687561699891387e-02,1.000000000000000000e+00
9.351571712243930135e-01,2.477527548924738504e-02,-1.760539357568940422e-01,2.116416170208728076e-01,1.000000000000000000e+00
9.919668951914534238e-01,1.253029190468153004e-02,-3.997808678209768263e-01,7.388035905832219807e-01,1.000000000000000000e+00
8.743247542203093081e-01,1.131130581227345611e-01,4.811941187792348473e-02,-9.004541011753726398e-02,1.000000000000000000e+00
8.859457259699281551e-01,7.329662797669699026e-02,9.971470083228672898e-02,-7.145273247785154103e-02,1.000000000000000000e+00
8.876190022839167693e-01,6.634417753719915045e-02,9.888253547529403387e-02,-7.215009750544736089e-02,1.000000000000000000e+00
8.824576797569856357e-01,8.864337149724976772e-02,9.713199515593673450e-02,-7.221486200974928937e-02,1.000000000000000000e+00
8.982152459659985544e-01,7.871705030141305792e-02,-1.090301194946202007e-01,5.150016428551053294e-02,1.000000000000000000e+00
8.824972581508324643e-01,8.797166679482003315e-02,9.665628336395520881e-02,-7.205587777491835599e-02,1.000000000000000000e+00
8.829236470396059078e-01,8.676690183795511546e-02,1.003774123427872700e-01,-7.096728392860932044e-02,1.000000000000000000e+00
8.811660078388183770e-01,9.503144267810269274e-02,1.000016518078448158e-01,-7.060838497437832428e-02,1.000000000000000000e+00
9.170407024242132055e-01,1.084029307855960758e-02,-1.384530494341726647e-01,6.428418176301095577e-02,1.000000000000000000e+00
8.804730917048267935e-01,9.724009149488625769e-02,9.757765626710761253e-02,-7.195843720203903837e-02,1.000000000000000000e+00
9.211738988380187010e-01,1.058415975583953603e-02,-1.867579508569827962e-01,9.558859217134035857e-02,1.000000000000000000e+00
9.220775150478721649e-01,1.988092684746983405e-02,-1.938335109280404922e-01,1.258883765257903242e-01,1.000000000000000000e+00
8.852908707430496849e-01,7.571357266160239075e-02,9.460948777717842484e-02,-7.354390304393185196e-02,1.000000000000000000e+00
8.835646569685563501e-01,8.354381567048707602e-02,9.731701921203167460e-02,-7.215036588061629619e-02,1.000000000000000000e+00
9.434078290242084996e-01,4.546685794740761705e-02,-2.904453622112034283e-01,3.681266627558130167e-01,1.000000000000000000e+00
9.418874294998265118e-01,3.954243795780820747e-02,-2.520483049157823952e-01,3.760656751628231320e-01,1.000000000000000000e+00
9.126012473603946074e-01,3.403336319108219571e-02,-1.602713613460622355e-01,7.248879736857215261e-02,1.000000000000000000e+00
8.907497355601954325e-01,5.872475396095424433e-02,1.481975876242792589e-01,-5.376076966398586621e-02,1.000000000000000000e+00
8.837184116601454198e-01,8.305382893917701015e-02,9.861487741003520380e-02,-7.166373765197869838e-02,1.000000000000000000e+00
8.841481310978582808e-01,7.031247549552363529e-02,-5.080510141292241683e-02,-9.368468303466191693e-02,1.000000000000000000e+00
8.823752476431845349e-01,8.923901005177620194e-02,9.882098947827903934e-02,-7.152964433376279851e-02,1.000000000000000000e+00
8.871779932264467483e-01,6.800490563339701977e-02,1.000826555759901509e-01,-7.182121820642539678e-02,1.000000000000000000e+00
9.041336715436558702e-01,7.078318824947914256e-02,-1.356162740270899225e-01,7.485215525434657513e-02,1.000000000000000000e+00
8.779033663655098074e-01,1.373921717244406815e-01,-4.889838260370810846e-02,-6.173895967779984700e-02,1.000000000000000000e+00
8.930077036141432778e-01,2.802807093504177186e-02,-1.673415693943118912e-02,-1.057794370962277242e-01,1.000000000000000000e+00
8.826950320260915639e-01,8.673456909219610933e-02,9.647725175237142903e-02,-7.240175263852537124e-02,1.000000000000000000e+00
8.756126124019800727e-01,1.005583032642977798e-01,-6.595926088235241902e-02,-1.070670573692800442e-01,1.000000000000000000e+00
9.317374787785344115e-01,6.907047096110430218e-02,-2.506571940857464376e-01,3.023491114474554098e-01,1.000000000000000000e+00
9.508967039455865633e-01,5.163354667456292874e-02,-3.018262879145404698e-01,4.543790197580915291e-01,1.000000000000000000e+00
8.815961262600598980e-01,8.389219727012986461e-02,-3.265554453181923611e-02,-1.052764684559756581e-01,1.000000000000000000e+00
9.137239172562879874e-01,-2.597516876414518883e-03,-8.118337792839977474e-02,-1.021761179737705819e-02,1.000000000000000000e+00
9.284118738061393206e-01,2.516713523092861671e-02,-1.877543142497360151e-01,1.900001390627513165e-01,1.000000000000000000e+00
8.735478258224040893e-01,9.270160308520836168e-02,-1.074247181021527747e-01,-1.504730181037468029e-01,1.000000000000000000e+00
8.867369010458578948e-01,7.041437526874250175e-02,1.015333425831181080e-01,-7.091894341924072365e-02,1.000000000000000000e+00
8.831318298858378268e-01,8.463996265498587024e-02,9.494754969783913978e-02,-7.294530856484117420e-02,1.000000000000000000e+00
8.795297679410158942e-01,1.023430436856315184e-01,1.019893295626800728e-01,-6.980179035933058163e-02,1.000000000000000000e+00
8.828283164900656566e-01,8.691355316224634586e-02,9.796681025120430875e-02,-7.162569326575021766e-02,1.000000000000000000e+00
8.827934435951018122e-01,8.694595936374407974e-02,9.913275227623136177e-02,-7.169765754617474229e-02,1.000000000000000000e+00
8.807570036865501883e-01,9.591459830362031314e-02,9.856832795934583613e-02,-7.129009558549181946e-02,1.000000000000000000e+00
9.158513158411502042e-01,-2.082938196846498627e-02,6.129007564656951956e-02,-1.769273713065983369e-02,1.000000000000000000e+00
9.230405576698739178e-01,8.926287765019931542e-02,-2.349495204997920361e-01,2.441365162223854690e-01,1.000000000000000000e+00
8.834172545318561554e-01,9.745420084784302273e-02,-9.697612542479090714e-02,-6.862549709638508799e-02,1.000000000000000000e+00
8.874999550553566152e-01,6.714765258421805105e-02,1.007041249053908238e-01,-7.141010985932334798e-02,1.000000000000000000e+00
8.869260141857774338e-01,7.426718531374534860e-02,1.054241486288641505e-01,-5.403032010766397469e-02,1.000000000000000000e+00
8.934777925871223436e-01,4.279129151685437393e-02,-6.290992599150414810e-02,-6.725306443018493063e-02,1.000000000000000000e+00
9.010668525315249644e-01,6.610103764802463533e-02,-9.972781145473770537e-02,5.205382643797613895e-02,1.000000000000000000e+00
8.852766229301807233e-01,7.543294966683801450e-02,9.846277279613455113e-02,-7.232252267774559595e-02,1.000000000000000000e+00
8.865543687214154644e-01,7.133731701091514110e-02,1.024500358544288281e-01,-7.066805406386793276e-02,1.000000000000000000e+00
8.863247827866376216e-01,7.145588467065860927e-02,9.861578602547910188e-02,-7.195046175334979255e-02,1.000000000000000000e+00
8.877338212422748454e-01,9.668968894805272940e-02,2.753042613995645427e-01,1.587349628237016627e-02,1.000000000000000000e+00
8.790377407077528682e-01,1.032096108710220117e-01,9.610182731139059464e-02,-7.183729171327546403e-02,1.000000000000000000e+00
8.866812232478011868e-01,7.036783409490286745e-02,1.021270398669292812e-01,-7.120165407255141243e-02,1.000000000000000000e+00
9.250496722491146073e-01,7.099416586711657096e-02,-2.296438879147329193e-01,2.456230974205192985e-01,1.000000000000000000e+00
9.039890620046752145e-01,7.147572427298601316e-02,-1.352353529260817977e-01,7.502767151924717715e-02,1.000000000000000000e+00
8.938405758400901346e-01,4.375132316778952007e-02,-4.896724683432118058e-02,-7.127862989166332264e-02,1.000000000000000000e+00
8.803581211535932427e-01,9.830507879703759277e-02,9.706082473060491378e-02,-7.165319601303131447e-02,1.000000000000000000e+00
9.101454394726223862e-01,-2.623504517835572800e-02,7.595547413966646788e-02,-6.514261869588697240e-02,1.000000000000000000e+00
9.062951293160182997e-01,6.670199532509407669e-02,-1.416078535126675808e-01,9.316766110231244902e-02,1.000000000000000000e+00
8.851196176632538659e-01,7.716645572921213003e-02,1.028918057222552584e-01,-7.016463255117473541e-02,1.000000000000000000e+00
8.798957430892332399e-01,9.926961924617497268e-02,-1.755146297590695972e-02,-7.783415057659411052e-02,1.000000000000000000e+00
8.809982908894335996e-01,9.495881050698611048e-02,9.915719231646902276e-02,-7.139393213989679576e-02,1.000000000000000000e+00
8.690801757538454408e-01,1.519294793949428068e-01,4.591767778161329194e-02,-6.216598475942605034e-02,1.000000000000000000e+00
9.166390068572861649e-01,-1.904208989354336246e-02,6.084795400510008279e-02,-1.486950629073172450e-02,1.000000000000000000e+00
8.723493831317153946e-01,1.347114608379390566e-01,1.506078323721406487e-01,-4.380419039112444513e-02,1.000000000000000000e+00
8.953979456467899833e-01,2.071933765589660525e-02,3.308591685380166125e-02,-1.000108795955997470e-01,1.000000000000000000e+00
8.814306983444185617e-01,9.296001905043603519e-02,9.910559091856613323e-02,-7.147557403702536893e-02,1.000000000000000000e+00
9.546938481457294401e-01,4.833937673880761565e-02,-3.177583801918689166e-01,4.871458801875797606e-01,1.000000000000000000e+00
9.020308322450631966e-01,8.903397874922409916e-02,-1.316034958411499978e-01,9.334977966713060848e-02,1.000000000000000000e+00
8.834082991416408737e-01,8.471034301077491613e-02,9.998322844923378250e-02,-7.122590017310145849e-02,1.000000000000000000e+00
8.868258124344102766e-01,7.051086817691230857e-02,1.056449274057166543e-01,-6.958102706781923996e-02,1.000000000000000000e+00
8.850202543665989241e-01,7.313050682330277108e-02,-2.758658285337550753e-02,-8.635206831428163254e-02,1.000000000000000000e+00
9.122009683298618610e-01,-1.968014442354406798e-02,7.427043809398720109e-02,-5.600011477339825877e-02,1.000000000000000000e+00
8.872850484203670396e-01,6.817191731405819466e-02,1.031391375695869250e-01,-7.065830915961271441e-02,1.000000000000000000e+00
9.512853065780025874e-01,5.156166883998437866e-02,-3.031033221161285596e-01,4.576921736421590281e-01,1.000000000000000000e+00
9.679767080044945349e-01,1.665864196851425671e-02,-3.521648050059186241e-01,4.883053755455198930e-01,1.000000000000000000e+00
8.833237869655776731e-01,8.490381301310218065e-02,9.630854691794074607e-02,-7.257369006522701449e-02,1.000000000000000000e+00
8.873390080454460760e-01,6.737613459399612037e-02,9.965159701780494650e-02,-7.189697868778630041e-02,1.000000000000000000e+00
8.978718246365282596e-01,9.620349734192410254e-03,2.431693910659217875e-02,-9.893927397418372793e-02,1.000000000000000000e+00
8.673784442590557475e-01,1.536361177308549764e-01,-9.505639225551675009e-02,-1.449913502511645247e-01,1.000000000000000000e+00
8.741784070208812318e-01,1.257266161621726497e-01,1.381963971703289995e-01,-5.420109529737310999e-02,1.000000000000000000e+00
9.107091045318664868e-01,-2.453706836080156439e-02,7.459043458892838929e-02,-5.888726398329482969e-02,1.000000000000000000e+00
8.903814533726399638e-01,6.552801625611623382e-02,1.837445522129858497e-02,-5.381762777792637592e-02,1.000000000000000000e+00
8.844707425388161903e-01,7.995013639156721419e-02,1.000386362426774062e-01,-7.137475715057534087e-02,1.000000000000000000e+00
9.512217810641649951e-01,7.070982662406179176e-02,-3.300831668143862641e-01,5.043015008947518973e-01,1.000000000000000000e+00
8.881668647391977034e-01,6.418777928677350808e-02,1.001978340836504472e-01,-7.173205071123460452e-02,1.000000000000000000e+00
9.063275439859278526e-01,4.330606112179984785e-02,-1.541429859803955527e-01,3.929833654666926857e-02,1.000000000000000000e+00
8.811109290763141644e-01,9.102402094343334249e-02,4.592509624116349574e-03,-8.534284889781415528e-02,1.000000000000000000e+00
9.422412561890299854e-01,7.045437291690444248e-02,-2.987515914987284305e-01,4.071339544989585058e-01,1.000000000000000000e+00
9.717683982187051983e-01,4.537056256209421462e-02,-3.661467059457717554e-01,6.254470667524569816e-01,1.000000000000000000e+00
8.978714592767764735e-01,9.628591524293048792e-03,2.435423386555030795e-02,-9.892463159192410593e-02,1.000000000000000000e+00
9.276861859959724121e-01,5.136831979253444515e-03,-2.068388717171513735e-01,1.386502695870660551e-01,1.000000000000000000e+00
9.639127857337965732e-01,4.926426214491740063e-02,-3.506312279649870245e-01,5.767476523486031459e-01,1.000000000000000000e+00
8.861493832833554629e-01,7.188100818667111924e-02,9.736616516271372201e-02,-7.253673293968465607e-02,1.000000000000000000e+00
9.098428997443671618e-01,-2.114325012839839840e-02,7.974479311835318274e-02,-6.963485101161635826e-02,1.000000000000000000e+00
8.852306063433532657e-01,1.101334123790240760e-01,3.130641346791142032e-01,3.170304717871610944e-02,1.000000000000000000e+00
8.843654518924397578e-01,7.979255762545484076e-02,-1.527540145214523713e-02,-8.435552680012313453e-02,1.000000000000000000e+00
8.802432501801835674e-01,9.847340131526426121e-02,9.571038879675565492e-02,-7.229318698251736841e-02,1.000000000000000000e+00
8.981184115945004542e-01,7.874481844761339888e-02,-9.359853424259718946e-02,3.983699360158513697e-02,1.000000000000000000e+00
8.834695342474401247e-01,8.439279324152997031e-02,9.819265059003227936e-02,-7.197690250155497349e-02,1.000000000000000000e+00
8.810650897820896388e-01,8.472275535546767988e-02,2.677313252411197067e-02,-8.861752686733942452e-02,1.000000000000000000e+00
8.673784442590557475e-01,1.536361177308549764e-01,-9.505639225551675009e-02,-1.449913502511645247e-01,1.000000000000000000e+00
9.217305269073929885e-01,-3.992065037663764838e-03,-1.844737729195206344e-01,6.909124279654237089e-02,1.000000000000000000e+00
8.855404350438124128e-01,7.542961876131168419e-02,1.027385658625084297e-01,-7.046295479763160785e-02,1.000000000000000000e+00
8.937818469816914968e-01,4.036872307671993121e-02,-5.867939637181327633e-02,-8.408266295158751957e-02,1.000000000000000000e+00
8.865042280190489343e-01,7.166735030610214829e-02,1.029480089482678468e-01,-7.032213713676532807e-02,1.000000000000000000e+00
8.841481310978582808e-01,7.031247549552363529e-02,-5.080510141292241683e-02,-9.368468303466191693e-02,1.000000000000000000e+00
8.862189208601948254e-01,7.249083161207488246e-02,1.007338174768793310e-01,-7.113200952836326585e-02,1.000000000000000000e+00
8.866748319889775631e-01,7.394914195891619246e-02,-8.897556015405676255e-02,-7.273756243675374988e-02,1.000000000000000000e+00
9.908373545621442791e-01,1.828439016961999966e-02,-3.981329576869591658e-01,7.395661379909390654e-01,1.000000000000000000e+00
8.787840151017999313e-01,1.055638780090781270e-01,9.976806506225262272e-02,-7.059051173189286044e-02,1.000000000000000000e+00
8.777910512550907152e-01,1.115503925702350241e-01,9.842558021644121080e-02,-7.151085725967341877e-02,1.000000000000000000e+00
8.782311359721823862e-01,7.631040442542964819e-02,-8.603610113689488803e-02,-1.379189983075193304e-01,1.000000000000000000e+00
8.860850623286412597e-01,7.335308204223471573e-02,1.027545749930182661e-01,-7.059652464794062554e-02,1.000000000000000000e+00
