File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
128,0.03727854331,4.675075537,0,0,0,0.8046875,70,0,0,0,0,0,0,0,0,0,0,0
1215,0.1010325354,5.10488343,0,0,0,0.4049382716,52,0,0,0,0,0,0,0,0,0,0,0
64881,0.0589055547,5.090063545,2,0,2,0.2320710223,74,0,0,0,0,19,0,0,0,0,0,0
521,0.05671046803,4.698862985,0,0,0,0.4414587332,55,0,0,0,0,0,0,0,0,0,0,0
361,0.0405355494,5.170560332,0,0,0,0.728531856,21,0,0,0,0,0,0,0,0,0,0,0
6200,0.09791079727,4.904470558,0,0,0,0.2037096774,39,0,0,0,0,1,0,0,0,0,0,0
41257,0.05437141395,5.09535327,0,0,0,0.2508665196,74,0,2,0,0,10,0,0,0,0,0,0
2115,0.06041497525,4.816280343,0,0,0,0.3262411348,60,0,0,0,0,0,0,0,0,0,0,0
11823,0.05417089804,5.012190654,0,0,0,0.2567876174,87,0,0,0,0,0,0,0,0,0,0,0
3794,0.0539764661,5.015507097,0,0,0,0.3808645229,48,0,0,0,0,1,0,0,0,0,0,0
5139,0.05207523566,4.986453856,0,0,0,0.344230395,88,0,0,0,0,1,0,0,0,0,0,0
5504,0.05337158854,4.989026246,0,0,0,0.3339389535,92,0,0,0,0,1,0,0,0,0,0,0
4182,0.0543710125,4.952437888,0,0,0,0.3550932568,56,0,0,0,0,1,0,0,0,0,0,0
5409,0.0529116222,4.945801727,0,0,0,0.3357367351,91,0,0,0,0,1,0,0,0,0,0,0
6678,0.05501948171,4.988270924,0,0,0,0.338424678,88,0,0,0,0,1,0,0,0,0,0,0
6495,0.05588800748,4.96688723,0,0,0,0.355504234,88,0,0,0,0,1,0,0,0,0,0,0
51781,0.05522708098,5.076194838,2,0,2,0.2313203685,74,0,2,0,0,13,0,0,0,0,0,0
24047,0.05609513953,5.055855168,0,0,0,0.2441884643,83,0,0,0,0,6,0,0,0,0,0,0
3775,0.0544292949,5.005423285,0,0,0,0.3809271523,48,0,0,0,0,1,0,0,0,0,0,0
7818,0.05513627425,5.000197997,0,0,0,0.3325658736,85,0,0,0,0,3,0,0,0,0,0,0
14632,0.0548118955,5.001593318,0,0,0,0.2965418261,88,0,0,0,0,1,0,0,0,0,0,0
6791,0.05441217899,4.996355801,0,0,0,0.3351494625,88,0,0,0,0,1,0,0,0,0,0,0
5750,0.05445865065,4.974383919,0,0,0,0.3542608696,88,0,0,0,0,1,0,0,0,0,0,0
1862,0.07475913242,5.172701483,0,0,0,0.4092373792,63,0,0,0,0,0,0,0,0,0,0,0
1519,0.1032056837,4.87248655,0,0,0,0.2791310072,37,0,0,0,0,0,0,0,0,0,0,0
4023,0.04929153637,5.039539796,0,0,0,0.3517275665,52,0,0,0,0,0,0,0,0,0,0,0
2649,0.05477213655,5.062105988,0,0,0,0.3537183843,48,0,0,0,0,1,0,0,0,0,0,0
2390,0.05009781583,5.096061997,0,0,0,0.4008368201,48,0,0,0,0,1,0,0,0,0,0,0
1878,0.05383820623,4.867753128,0,0,0,0.3785942492,50,0,0,0,0,0,0,0,0,0,0,0
4620,0.04670423032,4.965139783,0,0,0,0.2857142857,56,0,0,0,0,6,0,0,0,0,0,0
14695,0.06070518862,5.05790664,0,0,0,0.2222524668,81,0,0,0,0,1,0,0,0,0,0,0
1062,0.04888611994,4.901131933,0,0,0,0.4387947269,41,0,0,0,0,1,0,0,0,0,0,0
2716,0.05538613007,4.907421065,0,0,0,0.3335787923,50,0,0,0,0,1,0,0,0,0,0,0
924,0.04917852101,4.851109909,0,0,0,0.4512987013,47,0,0,0,0,1,0,0,0,0,0,0
3495,0.0517669776,4.998457188,0,0,0,0.3010014306,52,0,0,0,0,3,0,0,0,0,0,0
914,0.04732277029,4.87087966,0,0,0,0.4463894967,46,0,0,0,0,1,0,0,0,0,0,0
3803,0.04877001918,4.997859927,0,0,0,0.3058112017,56,0,0,0,0,6,0,0,0,0,0,0
3154,0.04923132864,5.063858351,0,0,0,0.355104629,51,0,0,0,0,0,0,0,0,0,0,0
2132,0.0515520464,5.01495431,0,0,0,0.4066604128,40,0,0,0,0,1,0,0,0,0,0,0
2149,0.04862206925,5.074261094,1,0,1,0.3964634714,40,0,0,0,0,3,0,0,0,0,0,0
1202,0.04600575505,4.931977119,0,0,0,0.3818635607,56,0,0,0,0,0,0,0,0,0,0,0
2440,0.04601422244,5.081131047,0,0,0,0.3795081967,68,0,0,0,0,3,0,0,0,0,0,0
2516,0.05128624122,4.921433157,0,0,0,0.3374403816,52,0,0,0,0,3,0,0,0,0,0,0
2860,0.05339585214,5.02738569,0,0,0,0.3388111888,73,0,0,0,0,0,0,0,0,0,0,0
2338,0.05622534502,5.002379272,0,0,0,0.3331907613,49,0,0,0,0,0,0,0,0,0,0,0
5758,0.05504077583,5.162316975,0,0,0,0.3621048975,58,0,0,0,0,3,0,0,0,0,0,0
3907,0.05274121009,5.088545792,0,0,0,0.3575633478,47,0,0,0,0,3,0,0,0,0,0,0
2810,0.04776005949,5.159984911,0,0,0,0.3886120996,52,0,0,0,0,1,0,0,0,0,0,0
3866,0.04707681456,5.002583505,0,0,0,0.2995344025,70,0,0,0,0,4,0,0,0,0,0,0
1896,0.05042194093,5.020868953,0,0,0,0.3808016878,41,0,0,0,0,1,0,0,0,0,0,0
5266,0.05242634125,5.059075507,0,0,0,0.2717432586,60,0,0,0,0,1,0,0,0,0,0,0
1117,0.05743109905,5.059236542,0,0,0,0.472694718,36,0,0,0,0,1,0,0,0,0,0,0
803,0.05244050521,4.991380327,0,0,0,0.5379825654,45,0,0,0,0,1,0,0,0,0,0,0
1257,0.05795950322,5.017016285,0,0,0,0.4693715195,46,0,0,0,0,1,0,0,0,0,0,0
1237,0.05423655205,5.124686013,0,0,0,0.4801940178,36,0,0,0,0,1,0,0,0,0,0,0
1891,0.05280037157,4.998817592,0,0,0,0.4320465362,42,0,0,0,0,1,0,0,0,0,0,0
6168,0.05809944651,5.072472866,0,0,0,0.3150129702,74,0,0,0,0,3,0,0,0,0,0,0
2311,0.05122386628,5.045225991,0,0,0,0.4192990048,37,0,0,0,0,1,0,0,0,0,0,0
1306,0.05566644957,5.075284218,0,0,0,0.4647779479,36,0,0,0,0,1,0,0,0,0,0,0
1199,0.0553605467,5.043959691,0,0,0,0.4778982485,46,0,0,0,0,1,0,0,0,0,0,0
1111,0.05626778894,4.97948622,0,0,0,0.4851485149,38,0,0,0,0,1,0,0,0,0,0,0
1096,0.05086658001,5.110963954,0,0,0,0.477189781,58,0,0,0,0,1,0,0,0,0,0,0
1233,0.04958210889,4.883964055,0,0,0,0.3836171938,50,0,0,0,0,0,0,0,0,0,0,0
1345,0.05519892901,4.758496902,0,0,0,0.2892193309,37,0,0,0,0,0,0,0,0,0,0,0
14643,0.0516661615,5.050730057,0,0,0,0.266338865,55,0,0,0,0,4,0,0,0,0,0,0
2085,0.05085175621,4.97968881,0,0,0,0.4081534772,58,0,0,0,0,2,0,0,0,0,0,0
2316,0.04868675791,5.021631827,0,0,0,0.3968048359,56,0,0,0,0,1,0,0,0,0,0,0
1610,0.04968866894,4.94832684,0,0,0,0.4080745342,61,0,0,0,0,0,0,0,0,0,0,0
1464,0.05366433969,4.890751331,0,0,0,0.4419398907,50,0,0,0,0,1,0,0,0,0,0,0
1682,0.05232432708,4.916122019,0,0,0,0.4167657551,56,0,0,0,0,1,0,0,0,0,0,0
16205,0.05779539809,4.991790562,0,0,0,0.2749151496,85,0,0,0,0,2,0,0,0,0,0,0
4529,0.05470897405,4.961009464,0,0,0,0.3181717819,62,0,0,0,0,1,0,0,0,0,0,0
9507,0.0551561208,4.942143518,0,0,0,0.2650678447,63,0,0,0,0,0,0,0,0,0,0,0
5534,0.06451653779,4.981036273,0,0,0,0.2865919769,60,0,0,0,0,1,0,0,0,0,0,0
1810,0.0556920737,4.993188614,0,0,0,0.408839779,45,0,0,0,0,2,0,0,0,0,0,0
1263,0.05072570152,4.963408953,0,0,0,0.460807601,57,0,0,0,0,1,0,0,0,0,0,0
2018,0.04918843939,5.036847349,0,0,0,0.42864222,54,0,0,0,0,1,0,0,0,0,0,0
1180,0.04791477983,4.946444778,0,0,0,0.4618644068,50,0,1,0,0,1,0,0,0,0,0,0
1321,0.05179271901,4.985894056,0,0,0,0.4564723694,59,0,0,0,0,1,0,0,0,0,0,0
3945,0.06345670824,5.065275888,0,0,0,0.3868187579,60,0,0,0,0,1,0,0,0,0,0,0
1458,0.04992877674,5.001848625,0,0,0,0.4554183813,59,0,0,0,0,1,0,0,0,0,0,0
2621,0.0578900309,5.037362443,0,0,0,0.4078595956,60,0,0,0,0,1,0,0,0,0,0,0
2868,0.05015885571,5.015618561,0,0,0,0.3915620642,56,0,0,0,0,1,0,0,0,0,0,0
3688,0.05544779188,5.066773919,0,0,0,0.3478850325,63,0,0,0,0,1,0,0,0,0,0,0
6746,0.05678310976,5.032687477,0,0,0,0.3446486807,55,0,0,0,0,1,0,0,0,0,0,0
2066,0.05063415755,5.005365915,0,0,0,0.4148112294,55,0,0,0,0,2,0,0,0,0,0,0
3041,0.05218569896,5.022712071,0,0,0,0.3725748109,53,0,0,0,0,1,0,0,0,0,0,0
6360,0.06203286384,5.022231941,0,0,0,0.323427673,53,0,0,0,0,1,0,0,0,0,0,0
3193,0.05742962951,5.113056386,0,0,0,0.3664265581,53,0,0,0,0,1,0,0,0,0,0,0
1451,0.05385774377,4.927923848,0,0,0,0.4383184011,55,0,0,0,0,1,0,0,0,0,0,0
2126,0.05002357368,5.022274555,0,0,0,0.4120413923,55,0,0,0,0,2,0,0,0,0,0,0
1752,0.05397763574,4.993716054,0,0,0,0.4143835616,62,0,0,0,0,1,0,0,0,0,0,0
1789,0.05143100454,5.030501271,0,0,0,0.4035774176,57,0,0,0,0,1,0,0,0,0,0,0
1605,0.05363227445,5.024491745,0,0,0,0.4361370717,55,0,0,0,0,1,0,0,0,0,0,0
1353,0.04887779513,4.981639798,0,0,0,0.4390243902,58,0,0,0,0,1,0,0,0,0,0,0
1726,0.05352410701,4.947126591,0,0,0,0.405561993,62,0,0,0,0,1,0,0,0,0,0,0
1227,0.04647471053,5.005967877,0,0,0,0.4466177669,59,0,0,0,0,1,0,0,0,0,0,0
1649,0.05027981065,4.961531941,0,0,0,0.4141904184,66,0,0,0,0,1,0,0,0,0,0,0
1612,0.0534915816,5.02128394,0,0,0,0.4311414392,55,0,0,0,0,1,0,0,0,0,0,0
1686,0.05205163134,5.071373835,0,0,0,0.4329774614,55,0,0,0,0,1,0,0,0,0,0,0
1753,0.04986754605,5.004457692,0,0,0,0.4169994295,61,0,0,0,0,1,0,0,0,0,0,0
1191,0.04978091992,4.960417637,0,0,0,0.4483627204,56,0,0,0,0,1,0,0,0,0,0,0
7479,0.05405993517,5.145594679,0,0,0,0.3338681642,54,0,0,0,0,1,0,0,0,0,0,0
868,0.05066466814,4.877723807,0,0,0,0.5161290323,48,0,0,0,0,1,0,0,0,0,0,0
849,0.04990332689,4.901944985,0,0,0,0.5017667845,51,0,0,0,0,1,0,0,0,0,0,0
807,0.05389258381,4.849861643,0,0,0,0.5080545229,51,0,0,0,0,1,0,0,0,0,0,0
777,0.05462126338,4.892338475,0,0,0,0.5250965251,45,0,0,0,0,1,0,0,0,0,0,0
985,0.05321282654,4.943403208,0,0,0,0.5096446701,45,0,0,0,0,1,0,0,0,0,0,0
823,0.05405717022,4.850673197,0,0,0,0.5042527339,49,0,0,0,0,1,0,0,0,0,0,0
1126,0.0487041642,4.933981767,0,0,0,0.4964476021,54,0,0,0,0,1,0,0,0,0,0,0
1145,0.04906709012,4.915044216,0,0,0,0.4890829694,56,0,0,0,0,1,0,0,0,0,0,0
1786,0.04984112346,5.057637507,0,0,0,0.4193729003,57,0,0,0,0,1,0,0,0,0,0,0
795,0.05144875877,4.916066467,0,0,0,0.5396226415,47,0,0,0,0,1,0,0,0,0,0,0
2083,0.05427865577,5.030945448,0,0,0,0.4047047528,52,0,0,0,0,1,0,0,0,0,0,0
3111,0.05752950065,5.102899261,0,0,0,0.3641915783,53,0,0,0,0,1,0,0,0,0,0,0
4252,0.05652756598,5.07320564,0,0,0,0.3384289746,54,0,0,0,0,1,0,0,0,0,0,0
6351,0.05167338022,5.130096766,0,0,0,0.3002676744,56,0,1,0,0,2,0,0,0,0,0,0
1563,0.05228544535,4.998707708,0,0,0,0.4446577095,57,0,0,0,0,1,0,0,0,0,0,0
5353,0.06391090924,5.106559164,0,0,0,0.3323370073,52,0,0,0,0,1,0,0,0,0,0,0
3181,0.05692209443,5.126643505,0,0,0,0.3693806979,52,0,0,0,0,1,0,0,0,0,0,0
3253,0.05519628206,5.003347673,0,0,0,0.3679680295,48,0,0,0,0,0,0,0,0,0,0,0
4043,0.05306133239,5.12981308,0,0,0,0.3564185011,57,0,0,0,0,1,0,0,0,0,0,0
455,0.05240838457,4.85228826,0,0,0,0.5186813187,25,0,0,0,0,0,0,0,0,0,0,0
2272,0.04967060177,5.041254219,0,0,0,0.3952464789,53,0,0,0,0,1,0,0,0,0,0,0
1432,0.05013683442,4.962200021,0,0,0,0.4734636872,53,0,0,0,0,1,0,0,0,0,0,0
2551,0.04863544477,5.03755185,0,0,0,0.3931791454,55,0,0,0,0,1,0,0,0,0,0,0
1324,0.04836348772,4.993027473,0,0,0,0.4848942598,55,0,0,0,0,1,0,0,0,0,0,0
3376,0.04896120765,5.103071606,0,0,0,0.3818127962,59,0,0,0,0,1,0,0,0,0,0,0
9373,0.05376436773,5.006610388,0,0,0,0.2586151712,55,0,0,0,0,1,0,0,0,0,0,0
6178,0.04990563003,5.010553982,0,0,0,0.2835869213,59,0,0,0,0,1,0,0,0,0,0,0
3590,0.06439406698,5.031704712,0,0,0,0.3629526462,55,0,0,0,0,1,0,0,0,0,0,0
6186,0.05324522137,5.124008553,0,0,0,0.3339799547,58,0,0,0,0,1,0,0,0,0,0,0
5335,0.05408567134,5.151444252,0,0,0,0.3529522024,48,0,0,0,0,1,0,0,0,0,0,0
2534,0.049897626,5.05479651,0,0,0,0.3239936859,54,0,0,0,0,1,0,0,0,0,0,0
2416,0.0538885004,5.019036489,0,0,0,0.3857615894,48,0,0,0,0,1,0,0,0,0,0,0
4895,0.05224984169,5.104415311,0,0,0,0.3242083759,48,0,0,0,0,1,0,0,0,0,0,0
3182,0.07075855602,4.979273654,0,0,0,0.357008171,44,0,0,0,0,1,0,0,0,0,0,0
2304,0.05833649949,4.959532263,0,0,0,0.3719618056,49,0,0,0,0,0,0,0,0,0,0,0
6170,0.05240449122,5.133344304,0,0,0,0.3371150729,58,0,0,0,0,1,0,0,0,0,0,0
4627,0.05466149131,5.006875345,0,0,0,0.3349902745,49,0,0,0,0,1,0,0,0,0,0,0
1894,0.04984796429,5.054041874,0,0,0,0.4007391763,52,0,0,0,0,1,0,0,0,0,0,0
50595,0.05879011343,5.144207536,0,0,0,0.2192706789,74,0,0,0,0,4,0,0,0,0,0,0
675,0.0638795472,4.7798071,0,0,0,0.5185185185,23,0,0,0,0,0,0,0,0,0,0,0
1770,0.05882732432,4.990634418,0,0,0,0.418079096,45,0,0,0,0,1,0,0,0,0,0,0
9812,0.08559435375,4.947778852,0,0,0,0.2567264574,53,0,0,0,0,3,0,0,0,0,0,0
2145,0.05139903629,4.939759377,0,0,0,0.3678321678,58,0,0,0,0,1,0,0,0,0,0,0
5568,0.07099480673,4.886330888,0,0,0,0.2498204023,57,0,0,0,0,1,0,0,0,0,0,0
841,0.05176943548,4.825689743,0,0,0,0.4708680143,48,0,0,0,0,1,0,0,0,0,0,0
1677,0.0523487077,5.010598043,0,0,0,0.4370900417,50,0,0,0,0,1,0,0,0,0,0,0
2180,0.05635991596,5.086706542,0,0,0,0.4137614679,52,0,0,0,0,1,0,0,0,0,0,0
3345,0.05710819548,5.05362794,0,0,0,0.3605381166,89,0,0,0,0,1,0,0,0,0,0,0
1851,0.04921634763,4.885839018,0,0,0,0.3511615343,60,0,0,0,0,1,0,0,0,0,0,0
1050,0.05519270053,4.927325279,0,0,0,0.4819047619,38,0,0,0,0,1,0,0,0,0,0,0
1097,0.07429186434,4.678184148,0,0,0,0.3938012762,40,0,0,0,0,0,0,0,0,0,0,0
9331,0.06138378876,5.01226941,0,0,0,0.2468117029,87,0,0,0,0,0,0,0,0,0,0,0
346,0.03997654352,5.123638379,0,0,0,0.7167630058,21,0,0,0,0,0,0,0,0,0,0,0
1859,0.102818106,4.871112978,0,0,0,0.3308230231,23,0,0,0,0,0,0,0,0,0,0,0
3796,0.05803932022,5.029960023,0,0,0,0.3619599579,56,0,0,0,0,3,0,0,0,0,0,0
4333,0.04634513757,5.073547872,0,0,0,0.3122547888,66,0,0,0,0,2,0,0,0,0,0,0
327,0.04150015947,5.095536134,0,0,0,0.7370030581,21,0,0,0,0,0,0,0,0,0,0,0
178,0.04462642036,4.838335205,0,0,0,0.7528089888,41,0,0,0,0,0,0,0,0,0,0,0
10559,0.07885596016,5.149901734,0,0,0,0.1998295293,59,0,0,0,0,0,0,0,0,0,0,0
1153,0.06248042546,5.022377711,0,0,0,0.4431916739,41,0,0,0,0,0,0,0,0,0,0,0
4448,0.05271852902,5.057286504,0,0,0,0.2852967626,57,0,0,0,0,0,0,0,0,0,0,0
2654,0.04488357012,4.833118418,0,0,0,0.2505651846,70,0,0,0,0,0,0,0,0,0,0,0
8276,0.05473534656,4.815256688,0,0,0,0.1756887385,54,0,0,0,0,2,0,0,0,0,0,0
1117,0.05874189377,4.66251036,0,0,0,0.284691137,48,0,0,0,0,0,0,0,0,0,0,0
349,0.04042749399,5.114326358,0,0,0,0.6905444126,21,0,0,0,0,0,0,0,0,0,0,0
2497,0.07519472084,4.913309765,0,0,0,0.2783340008,40,0,0,0,0,0,0,0,0,0,0,0
258,0.04307302507,4.848433157,0,0,0,0.6511627907,44,0,0,0,0,0,0,0,0,0,0,0
5463,0.06013886702,4.982780995,0,0,0,0.1914698883,43,0,0,0,0,5,0,0,0,0,0,0
342,0.04014679906,5.141711346,0,0,0,0.7046783626,21,0,0,0,0,0,0,0,0,0,0,0
2034,0.06271253907,4.910087554,0,0,0,0.220747296,59,0,0,0,0,0,0,0,0,0,0,0
9201,0.05705150196,5.039121923,0,0,0,0.1917182915,51,0,0,0,0,0,0,0,0,0,0,0
1982,0.06077565327,5.002982616,0,0,0,0.3466195762,51,0,0,0,0,1,0,0,0,0,0,0
6809,0.04616267886,4.990322491,1,0,0,0.2056102218,57,0,0,0,0,1,0,0,0,0,0,0
1425,0.05731618372,4.941699881,0,0,0,0.4133333333,53,0,0,0,0,0,0,0,0,0,0,0
5174,0.05485852436,5.090079128,0,0,0,0.2404329339,44,0,0,0,0,0,0,0,0,0,0,0
4115,0.0602191137,5.059613642,0,0,0,0.2607533414,42,0,0,0,0,1,0,0,0,0,0,0
151,0.04273730684,4.631797202,0,0,0,0.7880794702,24,0,0,0,0,0,0,0,0,0,0,0
118,0.04418368825,4.57695871,0,0,0,0.9237288136,23,0,0,0,0,0,0,0,0,0,0,0
396,0.04587648638,4.774894229,0,0,0,0.4974747475,46,0,0,0,0,0,0,0,0,0,0,0
299,0.04675540392,4.808112763,0,0,0,0.6086956522,49,0,0,0,0,0,0,0,0,0,0,0
393,0.04654151737,4.744289487,0,0,0,0.4987277354,45,0,0,0,0,0,0,0,0,0,0,0
110,0.04103419516,4.683619066,0,0,0,0.9727272727,27,0,0,0,0,0,0,0,0,0,0,0
157,0.04205454842,4.659808444,0,0,0,0.7770700637,27,0,0,0,0,0,0,0,0,0,0,0
407,0.04548480411,4.778003214,0,0,0,0.4938574939,50,0,0,0,0,0,0,0,0,0,0,0
306,0.04603021536,4.813563902,0,0,0,0.6111111111,53,0,0,0,0,0,0,0,0,0,0,0
404,0.04612682112,4.747990367,0,0,0,0.4975247525,49,0,0,0,0,0,0,0,0,0,0,0
2887,0.06275196888,4.811259982,0,0,0,0.4291652234,37,0,0,0,0,0,0,0,0,0,0,0
2070,0.0497119895,4.953543201,0,0,0,0.3618357488,70,0,0,0,0,2,0,0,0,0,0,0
1471,0.05242303584,4.925627011,0,0,0,0.4228416044,62,0,0,0,0,0,0,0,0,0,0,0
1459,0.051259342,4.918543508,0,0,0,0.423577793,64,0,0,0,0,0,0,0,0,0,0,0
1428,0.05208867009,4.915154751,0,0,0,0.4285714286,61,0,0,0,0,0,0,0,0,0,0,0
1426,0.05226347777,4.899733801,0,0,0,0.427769986,63,0,0,0,0,0,0,0,0,0,0,0
1426,0.051235944,4.925105659,0,0,0,0.427769986,63,0,0,0,0,0,0,0,0,0,0,0
1124,0.03842814272,5.439016913,8,0,0,0.543594306,50,0,0,0,0,1,1,0,0,0,0,1
77576,0.03016336306,5.691771573,26,0,3,0.2818655254,1128,4,12,0,0,74,14,0,36,0,3,1
759,0.04281428487,5.143951051,0,0,0,0.6851119895,101,0,3,0,0,0,0,0,0,0,0,1
131446,0.03617812186,5.527365676,97,0,2,0.2441991388,422,0,65,0,0,107,6,0,63,0,2,1
44116,0.02863779824,5.634386087,41,0,0,0.2878320791,98,0,12,0,0,60,8,0,5,0,0,1
47490,0.01557172081,6.018690495,3,0,0,0.7581806696,47137,0,3,0,0,0,0,0,0,0,5,1
759,0.04227893249,5.13914569,0,0,0,0.6864295125,101,0,3,0,0,0,0,0,0,0,0,1
13670,0.03684848425,5.519005766,8,0,0,0.2739575713,167,0,0,0,0,9,3,0,3,0,0,1
79452,0.02406410848,5.834991754,37,0,1,0.3029753814,5847,0,7,0,0,56,2,0,22,0,6,1
57396,0.01531218054,6.053334575,2,0,0,0.751899087,55438,0,0,0,0,3,7,0,2,0,0,1
8998,0.02824657934,5.654167847,10,0,0,0.3450766837,108,0,0,0,0,2,0,0,0,0,2,1
174864,0.02497618808,5.847016046,141,0,4,0.2800976759,5794,0,22,0,0,404,25,0,11,0,14,1
3188,0.03412191703,5.244974899,16,0,0,0.3939774153,70,0,0,0,0,21,2,0,0,0,0,1
111606,0.02235558427,5.916469036,64,0,1,0.3049298425,5034,0,2,0,0,56,5,0,5,0,0,1
67751,0.0273326246,5.321325407,52,0,1,0.3248955735,337,0,9,0,0,50,7,0,50,0,2,1
98732,0.02691263691,5.925023267,18,0,1,0.262599765,126,0,32,0,0,76,12,0,46,0,0,1
703,0.02659339501,5.472797774,0,0,0,0.6415362731,46,0,0,0,0,0,0,0,0,0,0,1
695,0.03552754338,5.313315546,0,0,0,0.7194244604,80,0,4,0,0,0,0,0,0,0,0,1
143062,0.03473460969,5.554759239,98,0,2,0.2348492262,422,0,65,0,0,104,8,0,64,0,2,1
769,0.03822943758,5.265989235,0,0,0,0.6905071521,89,0,4,0,0,0,0,0,0,0,0,1
749,0.03852552066,5.289857071,0,0,0,0.7089452603,116,0,1,0,0,0,0,0,0,0,0,1
19593,0.03491745947,5.368973083,50,0,0,0.2355943449,178,13,3,0,0,9,1,0,0,0,0,1
33796,0.03683257566,5.457857702,1,0,0,0.1903183809,118,0,0,0,0,1,0,0,0,0,0,1
769,0.04268936931,5.159204056,0,0,0,0.689206762,93,0,4,0,0,0,0,0,0,0,0,1
769,0.04284514521,5.199027295,0,0,0,0.7022106632,85,0,4,0,0,0,0,0,0,0,0,1
557,0.04703382716,5.186577133,0,0,0,0.5763016158,23,0,0,0,0,0,0,0,0,0,0,1
675,0.03752939884,5.224118268,0,0,0,0.7096296296,100,0,1,0,0,0,0,0,0,0,0,1
779,0.04174490399,5.166880942,0,0,0,0.6842105263,82,0,5,0,0,0,0,0,0,0,0,1
762,0.04001848652,5.207374028,0,0,0,0.7020997375,92,0,4,0,0,0,0,0,0,0,0,1
137439,0.01781027538,6.01109885,74,0,2,0.3680905711,109,0,2,0,0,39,7,0,13,0,0,1
581,0.02815568333,5.053007058,4,0,2,0.5765920826,79,0,1,0,0,5,3,0,0,0,0,1
749,0.03982493592,5.228992122,0,0,0,0.696929239,116,0,1,0,0,0,0,0,0,0,0,1
66983,0.02984393946,5.496649607,31,0,0,0.300658376,193,0,12,0,0,46,1,0,4,0,0,1
779,0.04402189875,5.135734291,0,0,0,0.6803594352,83,0,5,0,0,0,0,0,0,0,0,1
769,0.04215769939,5.169217532,0,0,0,0.689206762,90,0,4,0,0,0,0,0,0,0,0,1
2455,0.03474405642,5.404414296,3,0,0,0.3788187373,60,0,0,0,0,4,1,0,2,0,0,1
5306,0.02874536429,5.637486764,2,0,0,0.3782510366,55,0,0,0,0,0,4,0,4,0,0,1
742,0.04005660014,5.189380201,0,0,0,0.6846361186,115,0,1,0,0,0,0,0,0,0,0,1
16375,0.02968767652,5.540110396,25,0,1,0.2989923664,144,0,12,0,0,19,5,0,0,0,0,1
5164,0.04993426534,5.597341275,13,0,0,0.355925639,56,0,0,0,0,2,0,0,0,0,0,1
34501,0.03209720701,5.477911906,1,0,0,0.194863917,118,0,0,0,0,1,0,0,0,0,0,1
762,0.04638874806,5.09042948,0,0,0,0.6850393701,25,0,4,0,0,0,0,0,0,0,0,1
5159,0.05942670988,5.492988348,9,0,0,0.4246947083,62,0,0,0,0,2,1,0,0,0,0,1
5107,0.02853477786,5.518913,14,0,1,0.3837869591,91,0,0,0,0,9,3,0,0,0,0,1
217,0.07117255504,4.405413757,1,0,0,0.5437788018,75,0,0,0,0,2,1,0,0,0,0,1
749,0.04186330437,5.174609155,0,0,0,0.696929239,118,0,1,0,0,0,0,0,0,0,0,1
779,0.04124990513,5.189877459,0,0,0,0.6842105263,80,0,5,0,0,0,0,0,0,0,0,1
772,0.04224377197,5.161906157,0,0,0,0.689119171,79,0,5,0,0,0,0,0,0,0,0,1
35152,0.02506448682,5.692669106,12,0,0,0.2880632681,1046,0,0,0,0,7,1,0,5,0,0,1
678,0.03680997634,5.236641801,0,0,0,0.715339233,94,0,3,0,0,1,0,0,0,0,0,1
749,0.04781062807,5.083431318,0,0,0,0.6822429907,116,0,1,0,0,0,0,0,0,0,0,1
749,0.04313416106,5.147950617,0,0,0,0.6955941255,114,0,1,0,0,0,0,0,0,0,0,1
769,0.03889317837,5.211758387,0,0,0,0.6983094928,89,0,4,0,0,0,0,0,0,0,0,1
24678,0.04591166481,5.397233514,0,0,0,0.1172299214,61,0,0,0,0,1,0,0,0,0,0,1
759,0.03898686301,5.230758265,0,0,0,0.7009222661,102,0,3,0,0,0,0,0,0,0,0,1
5765,0.05723613926,5.531028507,14,0,0,0.3458803122,84,0,8,0,0,2,0,0,0,0,0,1
695,0.0357763357,5.310547164,0,0,0,0.7237410072,80,0,4,0,0,0,0,0,0,0,0,1
752,0.03886661756,5.272197239,0,0,0,0.704787234,100,0,3,0,0,0,0,0,0,0,0,1
40682,0.0318269578,5.605834088,25,0,0,0.2375251954,110,0,0,0,0,42,10,0,43,0,0,1
170920,0.02886213489,5.795341631,103,0,3,0.2693599345,422,0,88,0,0,86,6,0,34,0,6,1
678,0.03738948946,5.252763292,0,0,0,0.7050147493,94,0,3,0,0,0,0,0,0,0,0,1
139506,0.0269316107,5.83888302,45,0,3,0.3033202873,1274,0,42,0,0,49,6,0,48,0,6,1
742,0.03902717607,5.238962757,0,0,0,0.7102425876,114,0,1,0,0,0,0,0,0,0,0,1
86594,0.02634568413,5.984286118,22,0,1,0.2479271081,126,0,35,0,0,49,7,0,44,0,0,1
772,0.04063762155,5.177788896,0,0,0,0.689119171,84,0,5,0,0,0,0,0,0,0,0,1
75329,0.08416135594,5.636472164,20,0,3,0.2486957214,784,0,9,0,0,65,10,0,34,0,4,1
